"","ARG","BRA","BUL","CAN","CHN","CUB","FRA","GER","IRI","ITA","JPN","NED","POL","SLO","SRB","TUR","UKR","USA"
"1",0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0666666666666667,0.0666666666666667,0.0333333333333333,0.0666666666666667,0.0666666666666667,0.0333333333333333,0.0666666666666667,0.1,0.0666666666666667,0.0666666666666667,0.0333333333333333,0.0666666666666667,0.0333333333333333,0.1,0.0333333333333333
"2",0.0595238095238095,0.0714285714285714,0.0476190476190476,0.0595238095238095,0.0238095238095238,0.0595238095238095,0.0476190476190476,0.0595238095238095,0.0595238095238095,0.0833333333333333,0.0595238095238095,0.0357142857142857,0.0952380952380952,0.0714285714285714,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0238095238095238
"3",0.0567010309278351,0.0515463917525773,0.0670103092783505,0.0463917525773196,0.0463917525773196,0.0463917525773196,0.0670103092783505,0.0567010309278351,0.0412371134020619,0.0515463917525773,0.0618556701030928,0.0515463917525773,0.0670103092783505,0.0463917525773196,0.0515463917525773,0.0721649484536082,0.0463917525773196,0.0721649484536082
"4",0.0645161290322581,0.032258064516129,0.0645161290322581,0.032258064516129,0.0645161290322581,0.032258064516129,0.0967741935483871,0.032258064516129,0.0645161290322581,0.0645161290322581,0.0967741935483871,0.0645161290322581,0.0645161290322581,0.032258064516129,0.032258064516129,0.032258064516129,0.032258064516129,0.0967741935483871
